法人番号,法人名,都道府県,市区町村,番地,郵便番号
1140001056869,Ｍ・Ｎ食品株式会社,兵庫県,豊岡市,出石町宮内１６８番地１,6680204
1140001056885,株式会社ハイファイブ,兵庫県,豊岡市,小田井町１３番１９号,6680022
1140001056893,株式会社百果園,兵庫県,豊岡市,戸牧２１３番地の２,6680065
1140001056910,株式会社百合地営農,兵庫県,豊岡市,百合地５２５番地の１,6680875
1140001056919,株式会社Ｗａｃｏ,兵庫県,豊岡市,妙楽寺４番地,6680056
1140001056935,株式会社ｍ−ｆｅａｔ,兵庫県,豊岡市,中央町１番２０号,6680033
1140001056943,株式会社オキノカンパニー,兵庫県,豊岡市,上佐野１７０１番地,6680061
1140001056951,株式会社ＧＡＳＨＯＵ,兵庫県,豊岡市,日高町栗栖野７６４番地,6695372
1140001056976,株式会社ＷＯＲＬＤ　ＤＲＥＡＭ　ＡＲＫ,兵庫県,豊岡市,庄境１２９番地の４,6680873
1140001056984,株式会社トヨ・ケン,兵庫県,豊岡市,出石町弘原１５１番地,6680238
1140001056992,株式会社Ｒｉｓｅ,兵庫県,豊岡市,日撫３９２番地の１,6680815
1140001057000,株式会社シャンバラ・ジャパン,兵庫県,豊岡市,日高町大岡８８番地,6695339
1140001086783,株式会社Ｐｒｉｍｅ　Ｂｅｖｅｒａｇｅ,兵庫県,豊岡市,日高町伊府６０５番地の１０,6695346
1140001087815,株式会社湯のまち城崎,兵庫県,豊岡市,城崎町湯島７８番地,6696101
1140001090323,株式会社ニシムラ,兵庫県,豊岡市,野田７０番地の１,6680014
1140001090991,株式会社吉野漁業,兵庫県,豊岡市,津居山１９８番地,6696121
1140001092187,株式会社エコペイント,兵庫県,豊岡市,高屋１０３１番地の８,6680064
1140001092939,株式会社山口製鞄,兵庫県,豊岡市,庄境１１１９番地,6680873
1140001094885,株式会社Ｔｅａｍｓクリエイト,兵庫県,豊岡市,日高町日置２３番地の１８,6695311
1140001095090,株式会社神鍋ヴィラージュ,兵庫県,豊岡市,日高町栗栖野６０番地の１,6695372
1140001095157,株式会社坂本屋,兵庫県,豊岡市,城崎町湯島４０７番地,6696101
1140001095173,株式会社もっこす亭,兵庫県,豊岡市,加広町７番３２号,6680023
1140001095339,株式会社アグリイノベーターズ,兵庫県,豊岡市,日高町日置２３番地の１８,6695311
1140001098151,株式会社Ｍｏｔｈｅｒ　Ｅａｒｔｈ,兵庫県,豊岡市,竹野町竹野３３９６番地の１,6696201
1140001099091,芝地商店株式会社,兵庫県,豊岡市,庄境１４０番地１,6680873
1140001099991,かばんらぼ株式会社,兵庫県,豊岡市,宮島１４０番地の１,6680016
1140001103373,ＯＮＧＡＥＳＨＩ　ＣＯＭＰＡＮＹ株式会社,兵庫県,豊岡市,立野町９番２４号,6680046
1140001104248,株式会社ＷＩＬＬ　ＳＴＯＲＡＧＥ,兵庫県,豊岡市,若松町６番１０号,6680027
1140001104628,株式会社Ｔ．Ｍフードサービス,兵庫県,豊岡市,中陰６３１番地１,6680013
1140001104636,株式会社イシダ,兵庫県,豊岡市,妙楽寺７番地,6680056
1140001105592,友民局株式会社,兵庫県,豊岡市,中央町１０番１号,6680033
1140001105923,株式会社奥谷建装,兵庫県,豊岡市,九日市中町１５９番地の１,6680053
1140001109239,豊騰商事株式会社,兵庫県,豊岡市,三坂町４−４０,6680047
1140001114024,大祐丸株式会社,兵庫県,豊岡市,竹野町竹野５３５番地,6696201
1140001114379,豊岡冒険館株式会社,兵庫県,豊岡市,日高町栗栖野６０番地,6695372
1140001114800,株式会社Ｇ−ＤＥＮＫＯ,兵庫県,豊岡市,中陰３７６番地の１７,6680013
1140001115435,株式会社アンズケア,兵庫県,豊岡市,日高町祢布７８９番地１,6695305
1140001116466,株式会社橋本工業,兵庫県,豊岡市,庄境１３４番地の６,6680873
1140001117943,株式会社アシスト,兵庫県,豊岡市,日高町祢布８６５番地１,6695305
1140001118256,株式会社ａｔきなし,兵庫県,豊岡市,中陰３１８番地の３,6680013
1140001119469,株式会社フミオ,兵庫県,豊岡市,九日市上町８１７番地の４,6680051
1140001120699,株式会社デトールクリエイト,兵庫県,豊岡市,正法寺５７７番地の９,6680063
1140001123867,株式会社ポーレ・プルーシャ,兵庫県,豊岡市,出石町柳４番地,6680234
1140001125327,株式会社奥城崎,兵庫県,豊岡市,竹野町竹野１７０５番地,6696201
1140001126390,株式会社コマー,兵庫県,豊岡市,千代田町１０番３４号,6680032
1140001126861,株式会社岡田商店,兵庫県,豊岡市,今森２７５番７,6680851
1140001128981,アトリエＣＣＥ株式会社,兵庫県,豊岡市,一日市１６７６番地の８５,6680015
1140001129757,株式会社ＭｉＬｕｚ,兵庫県,豊岡市,日高町国分寺１０９番地の１,6695341
1140001130608,株式会社ＦＵＪＩＴＡ,兵庫県,豊岡市,江本３８８番地の１トラディショナルガーデン３０１号,6680852
1140001130979,株式会社アウトドアジャパン,兵庫県,豊岡市,日高町十戸３３−８,6695365
1140001134971,株式会社住の森,兵庫県,豊岡市,九日市上町３４３番地の７,6680051
1140001137512,神戸岡本ホールディングス株式会社,兵庫県,豊岡市,泉町７番１号,6680021
1140001139946,株式会社杤谷電工,兵庫県,豊岡市,下鶴井１９６１番地,6680803
1140001142520,株式会社雷鳳,兵庫県,豊岡市,香住河州１３３９番,6680862
2140001055795,株式会社アート工芸,兵庫県,豊岡市,今森５３４番地の１,6680851
2140001055804,株式会社岩本時計店,兵庫県,豊岡市,京町１０番６号,6680042
2140001055812,池垣建築板金株式会社,兵庫県,豊岡市,森津７０７−１番地,6680006
2140001055820,内山鞄材株式会社,兵庫県,豊岡市,城南町６番７号,6680045
2140001055829,株式会社恵美須屋,兵庫県,豊岡市,正法寺字宮下通６０３番地の１,6680063
2140001055837,株式会社エフエムたじま,兵庫県,豊岡市,大手町４番５号,6680031
2140001055845,岡本自動車販売株式会社,兵庫県,豊岡市,昭和町６番１号,6680055
2140001055853,株式会社オートプラス,兵庫県,豊岡市,船町３４９番地の１,6680805
2140001055861,カドヤ食品株式会社,兵庫県,豊岡市,中陰３４３番地,6680013
2140001055878,株式会社キヅキハウス,兵庫県,豊岡市,寿町７番１３号,6680024
2140001055886,株式会社キタムラ,兵庫県,豊岡市,野田字河原田１５番地,6680014
2140001055894,株式会社金太郎,兵庫県,豊岡市,城南町１２番４８号,6680045
2140001055903,株式会社クロサキ,兵庫県,豊岡市,桜町２７番１２号,6680043
2140001055928,株式会社サンライズ不動サービス,兵庫県,豊岡市,中央町９番５号,6680033
2140001055936,白菱電気設備株式会社,兵庫県,豊岡市,中陰３９９番地の１２,6680013
2140001055944,株式会社システムアルファ,兵庫県,豊岡市,若松町１番８号,6680027
2140001055952,寿多実建設株式会社,兵庫県,豊岡市,百合地６６０番地の５０,6680875
2140001055960,但馬日貨株式会社,兵庫県,豊岡市,千代田町９番１５号,6680032
2140001055969,田中産業株式会社,兵庫県,豊岡市,日撫３９０番地の１,6680815
2140001055977,株式会社タニカツ,兵庫県,豊岡市,宮井１３５９番地の１,6680085
2140001055985,株式会社タナカ,兵庫県,豊岡市,上陰１６４番地２９,6680011
2140001055993,但銀ビジネスサービス株式会社,兵庫県,豊岡市,千代田町１番５号,6680032
2140001056001,常田設備株式会社,兵庫県,豊岡市,上鉢山８０８番地,6680863
2140001056018,株式会社トウエイ,兵庫県,豊岡市,梶原６７１番地の５,6680871
2140001056026,豊果フーズ株式会社,兵庫県,豊岡市,福田１２１番地の１,6680084
2140001056034,株式会社豊岡パオパオ,兵庫県,豊岡市,三坂町１８９番１号,6680047
2140001056042,株式会社中村組,兵庫県,豊岡市,千代田町５番６号,6680032
2140001056050,株式会社西村組,兵庫県,豊岡市,清冷寺９０番地,6680853
2140001056059,株式会社日本電器,兵庫県,豊岡市,森１８１番地の４,6680806
2140001056067,株式会社花園,兵庫県,豊岡市,桜町１１番２９号,6680043
2140001056075,株式会社グラシアス,兵庫県,豊岡市,昭和町７番１０号,6680055
2140001056091,株式会社藤垣建設,兵庫県,豊岡市,森津２７２番地,6680006
2140001056109,株式会社ほーゆー本店,兵庫県,豊岡市,正法寺字宮下通６０８番地の１,6680063
2140001056117,株式会社万勝,兵庫県,豊岡市,中央町８番８号,6680033
2140001056125,株式会社マルエー,兵庫県,豊岡市,中央町９番４１号,6680033
2140001056133,株式会社モリタ,兵庫県,豊岡市,佐野８１番地の６,6680062
2140001056141,株式会社山科ホンダ,兵庫県,豊岡市,城南町２０番１９号,6680045
2140001056158,読売豊岡販売株式会社,兵庫県,豊岡市,大手町８番２２号,6680031
2140001056166,株式会社吾妻,兵庫県,豊岡市,竹野町竹野１４６９番地,6696201
2140001056174,株式会社中川工務店,兵庫県,豊岡市,竹野町竹野２５０８番地の１,6696201
2140001056182,株式会社川口屋城崎リバーサイドホテル,兵庫県,豊岡市,城崎町湯島８８０番地の１,6696101
2140001056190,株式会社城崎設備,兵庫県,豊岡市,城崎町桃島１０５４番地の１,6696102
2140001056199,株式会社ストーク,兵庫県,豊岡市,城崎町湯島１０１６番地の２,6696101
2140001056216,株式会社緑風,兵庫県,豊岡市,城崎町湯島１７４番地,6696101
2140001056232,株式会社エムズ,兵庫県,豊岡市,日高町東芝４２５番地の２,6695328
2140001056240,神鍋石材株式会社,兵庫県,豊岡市,日高町岩中１２５２番地,6695302
2140001056249,株式会社北近畿鳳凰,兵庫県,豊岡市,日高町池上２６９番地の１,6695326
2140001056257,株式会社新免製作所,兵庫県,豊岡市,日高町久斗５２１番地の１,6695342
2140001056273,田里設備株式会社,兵庫県,豊岡市,日高町岩中５１番地の６,6695302
2140001056281,東洋ライテック株式会社,兵庫県,豊岡市,日高町岩中８６２番地の５,6695302
2140001056307,株式会社万場,兵庫県,豊岡市,日高町万場４８０番地,6695378
2140001056315,株式会社ロッヂ・ユートピア,兵庫県,豊岡市,日高町太田４番地の２,6695371
2140001056389,株式会社一宮家禽孵卵場,兵庫県,豊岡市,出石町長砂１５８番地,6680275
2140001056397,小野工業株式会社,兵庫県,豊岡市,出石町宮内３番地３,6680204
2140001056406,株式会社松福堂,兵庫県,豊岡市,出石町柳６４番地,6680234
2140001056414,株式会社田中屋食品,兵庫県,豊岡市,出石町東條１２９番地,6680217
2140001056430,松岡運送株式会社,兵庫県,豊岡市,出石町鍜冶屋８２番地,6680235
2140001056447,株式会社谷垣組,兵庫県,豊岡市,但東町南尾１６６番地,6680312
2140001056455,株式会社マル昭建設,兵庫県,豊岡市,但東町中山１０６５番地の３,6680345
2140001056471,株式会社斎藤工務店,兵庫県,豊岡市,若松町９番１０号,6680027
2140001056496,マイ・アポテ株式会社,兵庫県,豊岡市,小田井町１７番６号,6680022
2140001056513,株式会社シルク温泉やまびこ,兵庫県,豊岡市,但東町正法寺１６５番地,6680361
2140001056645,明日樹但馬建設株式会社,兵庫県,豊岡市,弥栄町４番１８号,6680057
2140001056769,株式会社まいりとりーと,兵庫県,豊岡市,祥雲寺４７０番地の１,6680814
2140001056785,コウノトリ羽ばたく会株式会社,兵庫県,豊岡市,祥雲寺１４番地の２,6680814
2140001056793,株式会社コンフレックス,兵庫県,豊岡市,但東町相田３６番地,6680324
2140001056802,株式会社アクライズ,兵庫県,豊岡市,宮井３番地の１,6680085
2140001056827,株式会社インシュアランスオフィス,兵庫県,豊岡市,下陰４０１番３,6680012
2140001056835,株式会社ゆうメディカル,兵庫県,豊岡市,戸牧５３５番地の１,6680065
2140001056851,株式会社保険代理店アクティブ,兵庫県,豊岡市,江本２２４番地,6680852
2140001056868,株式会社ＨＯＴＥＬ　ＫＯＳＨＯ,兵庫県,豊岡市,日高町土居１５６番地の４,6695321
2140001056884,株式会社たちのや,兵庫県,豊岡市,千代田町２番１９号,6680032
2140001056901,グッドライフ株式会社,兵庫県,豊岡市,日撫２８３番地の１５,6680815
2140001056918,株式会社Ｔ・Ｍ・Ｓ,兵庫県,豊岡市,日高町松岡１８９番地の１,6695307
2140001056967,株式会社ユウコンタクト,兵庫県,豊岡市,戸牧５３５番地の１,6680065
2140001086642,株式会社Ｋ・Ｆ調査測量,兵庫県,豊岡市,江本１２４番地１,6680852
2140001089034,株式会社さっちゃん,兵庫県,豊岡市,日高町岩中１９８番地の２,6695302
2140001089216,株式会社リベル,兵庫県,豊岡市,野田１５４番地の１,6680014
2140001092384,株式会社トオマ,兵庫県,豊岡市,清冷寺９０番地,6680853
2140001093317,ＩＮＩジャパン株式会社,兵庫県,豊岡市,上佐野１３９２番地の４,6680061
2140001094067,株式会社大陸,兵庫県,豊岡市,出石町安良１０番地の２４,6680208
2140001094471,山田建設株式会社,兵庫県,豊岡市,法花寺３１４番地の１,6680816
2140001094785,株式会社オプス,兵庫県,豊岡市,若松町８番６号,6680027
2140001095528,ＬＵＤＩＧＡＵ株式会社,兵庫県,豊岡市,中央町１３−２５,6680033
2140001096088,株式会社榮建,兵庫県,豊岡市,出石町町分２３２番地の１,6680221
2140001096740,株式会社谷岡電気,兵庫県,豊岡市,日高町鶴岡１３７番地の１,6695313
2140001097441,株式会社タクミファーマ,兵庫県,豊岡市,元町１番１１号,6680026
2140001097945,アシタ日和山株式会社,兵庫県,豊岡市,瀬戸１０９０番地,6696122
2140001098076,株式会社しき彩,兵庫県,豊岡市,日高町鶴岡３５８番地の４,6695313
2140001098274,株式会社ＭＥリゾート神鍋,兵庫県,豊岡市,日高町栗栖野５５番地,6695372
2140001099289,株式会社西田住建,兵庫県,豊岡市,日高町栗山８８１番地,6695361
2140001099594,シルクソーイング株式会社,兵庫県,豊岡市,下陰２３３番地の１,6680012
2140001099628,株式会社Ｎｅｗ　Ｗｏｒｌｄ,兵庫県,豊岡市,高屋１０２８番地の６,6680064
2140001099743,株式会社建人プラン,兵庫県,豊岡市,出石町上村７２９番地の２,6680255
2140001100733,株式会社ロータス,兵庫県,豊岡市,昭和町２−６４,6680055
2140001102746,株式会社ゆうコンタクト,兵庫県,豊岡市,戸牧５３９番地の２,6680065
2140001103752,株式会社ｅｎｔｈａｍｏ,兵庫県,豊岡市,加広町６番４３号,6680023
2140001106466,株式会社城崎珈琲焙煎所,兵庫県,豊岡市,下陰１８番地の４,6680012
2140001111326,株式会社エクスブルード,兵庫県,豊岡市,九日市中町２３３番地４,6680053
2140001111466,株式会社ギミクリーズ,兵庫県,豊岡市,日高町水上２５２番地の８,6695306
2140001113041,ＳＴＣ株式会社,兵庫県,豊岡市,日高町土居８０番地の１,6695321
2140001113207,株式会社ｎｏｎｏ,兵庫県,豊岡市,上佐野字向野１７９１番地の５,6680061
2140001113272,株式会社坪口農事未来研究所,兵庫県,豊岡市,三宅３１８番地の１,6680823
2140001113388,ＴＳＰＣ株式会社,兵庫県,豊岡市,三坂町４番３号,6680047
2140001113982,ＳＵＮＺｄｉｎｉｎｇ株式会社,兵庫県,豊岡市,中央町４番１２号,6680033
2140001114452,株式会社たじまにあ,兵庫県,豊岡市,日高町東河内８３５番地ロイヤルヴァンベール神鍋高原１０７号,6695373
2140001114700,株式会社フリーデン,兵庫県,豊岡市,昭和町７番３３号,6680055
2140001115574,ＳｈｉＳｈｉ株式会社,兵庫県,豊岡市,中央町１０番２８号,6680033
2140001116135,株式会社岩見,兵庫県,豊岡市,出石町鳥居９６６番地の１,6680272
2140001117406,株式会社Ｍ’ｓエージェント,兵庫県,豊岡市,昭和町５３７番地,6680055
2140001117736,株式会社ツルギ,兵庫県,豊岡市,幸町１３番１９号,6680025
2140001118049,株式会社Ｖｉｔｓ,兵庫県,豊岡市,三宅１５２番地の１,6680823
2140001118107,ＵＺホールディングス株式会社,兵庫県,豊岡市,九日市上町６５３番地の１６,6680051
2140001122991,株式会社ｐｌａｙ,兵庫県,豊岡市,船谷２９６番地,6680076
2140001123379,株式会社ゼノエイト,兵庫県,豊岡市,戸牧３４４−７,6680065
2140001123486,株式会社ＨＡＵＳ,兵庫県,豊岡市,日高町国分寺２５４番地（３階）,6695341
2140001124105,ＳＳＳ株式会社,兵庫県,豊岡市,江本４３５番地の１,6680852
2140001125499,株式会社Ｈａａｋ．,兵庫県,豊岡市,江本３６３番地,6680852
2140001125557,株式会社トラストワン,兵庫県,豊岡市,日高町祢布３６番地の２,6695305
2140001126489,株式会社オフテクスマニュファクチャリング,兵庫県,豊岡市,神美台１５６番地５,6680831
2140001127297,株式会社森寺工業,兵庫県,豊岡市,庄境９８番地,6680873
2140001128171,株式会社葵コーポレーション,兵庫県,豊岡市,城崎町上山６２７番地,6696116
2140001128394,株式会社アークス電工,兵庫県,豊岡市,日高町上郷７８２番地の２,6695324
2140001128618,株式会社ＺＥＲＯ４,兵庫県,豊岡市,日高町松岡１０３番地の１,6695307
2140001129822,株式会社井二工業,兵庫県,豊岡市,日高町国分寺１０９番地の１,6695341
2140001130557,株式会社ＫＩＴＡＭＵＲＡ,兵庫県,豊岡市,出石町柳２６番地,6680234
2140001131464,株式会社奥田,兵庫県,豊岡市,但東町赤花３８８番地の６,6680352
2140001131514,株式会社タナカ,兵庫県,豊岡市,日高町祢布２４番地の７,6695305
2140001133626,株式会社Ｚ’ｓ,兵庫県,豊岡市,城南町１９番１７号,6680045
2140001134038,株式会社日本丸,兵庫県,豊岡市,津居山３６２番地,6696121
2140001134632,ヨシオカＨＤ株式会社,兵庫県,豊岡市,日高町東河内８３５番地ロイヤルヴァンベール８０９号室,6695373
2140001135721,株式会社ＣＲＥＳＴ,兵庫県,豊岡市,江本４３３番地の２,6680852
2140001137676,株式会社的場ＳＴＯＮＥ,兵庫県,豊岡市,日高町岩中９２番地の４,6695302
2140001137981,株式会社Ｅｎｄｌｅｓｓ　Ａｒｋ,兵庫県,豊岡市,庄境１５０番地の１８,6680873
2140001138716,雨森林業株式会社,兵庫県,豊岡市,出石町寺坂７５６番地,6680241
2140001139227,株式会社手塚,兵庫県,豊岡市,桜町１４番５号,6680043
2140002046117,株式会社ミリオン,兵庫県,豊岡市,中央町４番１２号,6680033
2140002046182,株式会社伊賀屋,兵庫県,豊岡市,城崎町湯島５２９番地,6696101
2140002046711,キヌガワ株式会社,兵庫県,豊岡市,中央町１８番８号,6680033
2140002046959,株式会社ダイワ・セキュリティー,兵庫県,豊岡市,日高町上石３４８番地４４,6695331
2270001006604,株式会社但馬どり,兵庫県,豊岡市,日高町浅倉４５番地,6695315
3011101056547,株式会社リクエスト,兵庫県,豊岡市,日高町土居字長見寺５４０番,6695321
3120001259323,ＭＵＣ株式会社,兵庫県,豊岡市,泉町２１番２号,6680021
3120101021384,株式会社イメディア,兵庫県,豊岡市,九日市上町８１７番地の３２,6680051
3140001032174,株式会社ゆめゆめらいふ,兵庫県,豊岡市,若松町１１番３号,6680027
3140001046496,神鍋高原開発株式会社,兵庫県,豊岡市,日高町東河内１２番地の３,6695373
3140001047049,株式会社クオリティーオブライフ,兵庫県,豊岡市,城南町４番１８号,6680045
3140001055794,株式会社足立,兵庫県,豊岡市,若松町１番８号,6680027
3140001055803,石井鞄工業株式会社,兵庫県,豊岡市,高屋９４８番地,6680064
3140001055811,株式会社石田測量事務所,兵庫県,豊岡市,桜町２４番１号,6680043
3140001055828,エンドー鞄株式会社,兵庫県,豊岡市,元町１０番２号,6680026
3140001055836,株式会社エヌシー,兵庫県,豊岡市,庄境９９７番地の５,6680873
3140001055844,株式会社沖野工務店,兵庫県,豊岡市,桜町１１番１２号,6680043
3140001055852,株式会社オーク,兵庫県,豊岡市,日高町上郷字和田９９１番地,6695324
3140001055860,加藤興産株式会社,兵庫県,豊岡市,中陰３１８番地,6680013
3140001055869,株式会社佐藤商店,兵庫県,豊岡市,瀬戸７７番地の２３,6696122
3140001055877,株式会社岸田陶機,兵庫県,豊岡市,元町１２番４号,6680026
3140001055885,岸田工業株式会社,兵庫県,豊岡市,上鉢山７８３番地,6680863
3140001055902,株式会社クープ,兵庫県,豊岡市,桜町１０番１５号,6680043
3140001055910,幸岡石油株式会社,兵庫県,豊岡市,若松町３番６号,6680027
3140001055919,山陰酒類食品株式会社,兵庫県,豊岡市,下陰４０５番地,6680012
3140001055935,神繊興業株式会社,兵庫県,豊岡市,神美台１５７番地の３２,6680831
3140001055943,株式会社シーフーズ食品,兵庫県,豊岡市,森１５１番地の２,6680806
3140001055951,スワン株式会社,兵庫県,豊岡市,八社宮４４１番地,6680854
3140001055968,但馬商事株式会社,兵庫県,豊岡市,千代田町１番２４号,6680032
3140001055976,株式会社田口工務店,兵庫県,豊岡市,正法寺６４６番地の１,6680063
3140001055984,株式会社但馬銀行,兵庫県,豊岡市,千代田町１番５号,6680032
3140001055992,田中農機株式会社,兵庫県,豊岡市,城南町１０番２５号,6680045
3140001056000,株式会社ツーリストサンフラワー,兵庫県,豊岡市,泉町４番７号,6680021
3140001056009,株式会社さとうフレッシュフロンティア,兵庫県,豊岡市,正法寺１０５番地,6680063
3140001056017,オブハウス株式会社,兵庫県,豊岡市,滝１７１番地３,6680005
3140001056025,豊岡刃型工業株式会社,兵庫県,豊岡市,桜町９番５号,6680043
3140001056033,株式会社テクセル,兵庫県,豊岡市,寿町１２番８号,6680024
3140001056041,中川満株式会社,兵庫県,豊岡市,弥栄町１番３７号,6680057
